Company Name,Location,Datum,Status Mission
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Fri May 24, 1968 07:04 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Tue May 07, 1968 13:57 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Fri Apr 26, 1968 04:42 UTC",Success
RVSN USSR,"Site 162, Baikonur Cosmodrome, Kazakhstan","Thu Apr 25, 1968 00:45 UTC",Success
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan","Wed Apr 24, 1968 16:00 UTC",Partial Failure
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan","Mon Apr 22, 1968 23:01 UTC",Failure
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Sun Apr 21, 1968 04:20 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sat Apr 20, 1968 10:30 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Thu Apr 18, 1968 22:29 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Thu Apr 18, 1968 10:30 UTC",Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Wed Apr 17, 1968 17:00 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Mon Apr 15, 1968 09:34 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sun Apr 14, 1968 10:00 UTC",Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia","Tue Apr 09, 1968 11:26 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Sun Apr 07, 1968 10:09 UTC",Success
General Dynamics,"LC-576A2, Vandenberg AFB, California, USA","Sat Apr 06, 1968 09:59 UTC",Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA","Thu Apr 04, 1968 12:00 UTC",Partial Failure
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Wed Apr 03, 1968 11:00 UTC",Success
OKB-586,"Site 41/15, Baikonur Cosmodrome, Kazakhstan","Thu Mar 28, 1968",Success
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan","Fri Mar 22, 1968 09:30 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Thu Mar 21, 1968 09:50 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Sat Mar 16, 1968 12:30 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Thu Mar 14, 1968 09:34 UTC",Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Wed Mar 13, 1968 19:55 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Wed Mar 06, 1968",Failure
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Tue Mar 05, 1968 12:30 UTC",Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia","Tue Mar 05, 1968 11:20 UTC",Success
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA","Mon Mar 04, 1968 13:06 UTC",Success
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan","Sat Mar 02, 1968 18:29 UTC",Partial Failure
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Tue Feb 20, 1968 16:00 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Tue Feb 20, 1968 10:03 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Wed Feb 07, 1968 10:43 UTC",Failure
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Tue Feb 06, 1968 08:00 UTC",Success
NASA,"SLC-37B, Cape Canaveral AFS, Florida, USA","Mon Jan 22, 1968 22:48 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Fri Jan 19, 1968 22:00 UTC",Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Thu Jan 18, 1968 19:04 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Tue Jan 16, 1968 12:00 UTC",Success
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA","Sun Jan 07, 1968 06:30 UTC",Success
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan","Wed Dec 27, 1967 11:28 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Tue Dec 26, 1967 09:01 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Tue Dec 19, 1967 06:30 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Sat Dec 16, 1967 12:00 UTC",Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Tue Dec 05, 1967 18:45 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Sun Dec 03, 1967 12:00 UTC",Success
AMBA,"LA-5B, RAAF Woomera Range Complex, Australia","Wed Nov 29, 1967",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Sat Nov 25, 1967 11:30 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Thu Nov 23, 1967 15:00 UTC",Success
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan","Wed Nov 22, 1967 19:07 UTC",Failure
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia","Tue Nov 21, 1967 14:29 UTC",Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA","Thu Nov 09, 1967 12:00 UTC",Success
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA","Tue Nov 07, 1967 07:39 UTC",Success
General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA","Sun Nov 05, 1967 23:37 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Fri Nov 03, 1967 11:20 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Mon Oct 30, 1967 18:00 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Mon Oct 30, 1967 08:12 UTC",Success
RVSN USSR,"Site 162, Baikonur Cosmodrome, Kazakhstan","Sat Oct 28, 1967 13:15 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Fri Oct 27, 1967 09:29 UTC",Success
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan","Fri Oct 27, 1967 02:21 UTC",Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Wed Oct 25, 1967 19:15 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Tue Oct 24, 1967 22:49 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Sun Oct 22, 1967 08:40 UTC",Success
RVSN USSR,"Site 161/35, Baikonur Cosmodrome, Kazakhstan","Wed Oct 18, 1967 13:30 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Mon Oct 16, 1967 08:00 UTC",Success
OKB-586,"Site 41/15, Baikonur Cosmodrome, Kazakhstan","Thu Oct 12, 1967 14:15 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Wed Oct 11, 1967 11:30 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Tue Oct 03, 1967 05:00 UTC",Success
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan","Wed Sep 27, 1967 21:11 UTC",Failure
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Wed Sep 27, 1967 11:00 UTC",Failure
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Tue Sep 26, 1967 10:20 UTC",Success
RVSN USSR,"Site 162, Baikonur Cosmodrome, Kazakhstan","Fri Sep 22, 1967 14:05 UTC",Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Tue Sep 19, 1967 18:28 UTC",Success
RVSN USSR,"Site 161/35, Baikonur Cosmodrome, Kazakhstan","Tue Sep 19, 1967 14:45 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Sat Sep 16, 1967 06:06 UTC",Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia","Tue Sep 12, 1967 17:00 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Mon Sep 11, 1967 10:30 UTC",Success
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA","Fri Sep 08, 1967 07:57 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Fri Sep 01, 1967 10:30 UTC",Failure
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Thu Aug 31, 1967 08:00 UTC",Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia","Thu Aug 24, 1967 04:59 UTC",Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Wed Aug 16, 1967 17:02 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Wed Aug 09, 1967 05:45 UTC",Success
RVSN USSR,"Site 162, Baikonur Cosmodrome, Kazakhstan","Tue Aug 08, 1967 16:05 UTC",Success
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA","Tue Aug 01, 1967 22:33 UTC",Success
RVSN USSR,"Site 161/35, Baikonur Cosmodrome, Kazakhstan","Mon Jul 31, 1967 16:45 UTC",Success
General Dynamics,"LC-576B3, Vandenberg AFB, California, USA","Thu Jul 27, 1967 19:00 UTC",Partial Failure
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Fri Jul 21, 1967 06:00 UTC",Failure
RVSN USSR,"Site 162, Baikonur Cosmodrome, Kazakhstan","Mon Jul 17, 1967 16:45 UTC",Success
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA","Fri Jul 14, 1967 11:53 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Tue Jul 04, 1967 05:59 UTC",Success
Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA","Sat Jul 01, 1967 13:15 UTC",Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Mon Jun 26, 1967",Failure
US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Tue Jun 20, 1967 16:19 UTC",Partial Failure
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Tue Jun 20, 1967 11:00 UTC",Failure
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Sat Jun 17, 1967 02:36 UTC",Partial Failure
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Fri Jun 16, 1967 04:43 UTC",Success
General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA","Wed Jun 14, 1967 06:01 UTC",Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia","Mon Jun 12, 1967 18:06 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Mon Jun 12, 1967 02:39 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Thu Jun 08, 1967 13:00 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Mon Jun 05, 1967 05:03 UTC",Success
General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Sun Jun 04, 1967 18:07 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Thu Jun 01, 1967 10:40 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Wed May 24, 1967 22:50 UTC",Success
General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Mon May 22, 1967 18:30 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Mon May 22, 1967 14:00 UTC",Success
RVSN USSR,"Site 161/35, Baikonur Cosmodrome, Kazakhstan","Wed May 17, 1967 16:05 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Tue May 16, 1967 21:44 UTC",Partial Failure
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia","Mon May 15, 1967 11:00 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri May 12, 1967 10:30 UTC",Success
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA","Thu May 04, 1967 22:25 UTC",Success
Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA","Fri Apr 28, 1967 10:01 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Thu Apr 27, 1967 12:50 UTC",Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Wed Apr 26, 1967",Failure
ASI,"SM Launch Tab, San Marco Launch Platform, Kenya","Wed Apr 26, 1967 10:06 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Sun Apr 23, 1967 00:35 UTC",Success
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA","Mon Apr 17, 1967 07:05 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Wed Apr 12, 1967 10:51 UTC",Success
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan","Sat Apr 08, 1967 09:00 UTC",Partial Failure
General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA","Thu Apr 06, 1967 03:23 UTC",Partial Failure
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Tue Apr 04, 1967 14:00 UTC",Success
UT,"Uchinoura Space Center, Japan","Mon Apr 03, 1967",Failure
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia","Sat Mar 25, 1967 06:59 UTC",Success
RVSN USSR,"Site 41/15, Baikonur Cosmodrome, Kazakhstan","Fri Mar 24, 1967 11:50 UTC",Success
RVSN USSR,"Site 161/35, Baikonur Cosmodrome, Kazakhstan","Wed Mar 22, 1967 14:05 UTC",Failure
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Wed Mar 22, 1967 12:44 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Tue Mar 21, 1967 10:07 UTC",Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia","Thu Mar 16, 1967 17:30 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Mon Mar 13, 1967 12:10 UTC",Success
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan","Fri Mar 10, 1967 11:30 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Fri Mar 03, 1967 06:44 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Tue Feb 28, 1967 14:34 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Mon Feb 27, 1967 08:45 UTC",Partial Failure
US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Fri Feb 24, 1967 19:55 UTC",Success
Arm??e de l'Air,"Brigitte, Hammaguir, Algeria, France","Wed Feb 15, 1967 10:06 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Tue Feb 14, 1967 10:04 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Wed Feb 08, 1967 10:19 UTC",Success
Arm??e de l'Air,"Brigitte, Hammaguir, Algeria, France","Wed Feb 08, 1967 08:39 UTC",Partial Failure
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Tue Feb 07, 1967 13:20 UTC",Success
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA","Sun Feb 05, 1967 01:17 UTC",Success
General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Thu Feb 02, 1967 20:00 UTC",Success
NASA,"LC-34, Cape Canaveral AFS, Florida, USA","Fri Jan 27, 1967 23:31 UTC",Failure
RVSN USSR,"Site 162, Baikonur Cosmodrome, Kazakhstan","Wed Jan 25, 1967 13:55 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Thu Jan 19, 1967 12:39 UTC",Success
Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA","Wed Jan 18, 1967 14:19 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Wed Dec 21, 1966 13:11 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Wed Dec 21, 1966 10:17 UTC",Success
UT,"Uchinoura Space Center, Japan","Tue Dec 20, 1966",Failure
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Mon Dec 19, 1966 12:01 UTC",Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Wed Dec 14, 1966 18:14 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Wed Dec 14, 1966 11:27 UTC",Prelaunch Failure
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Mon Dec 12, 1966 20:37 UTC",Success
General Dynamics,"LC-576B3, Vandenberg AFB, California, USA","Sun Dec 11, 1966 21:10 UTC",Success
General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA","Wed Dec 07, 1966 02:12 UTC",Success
General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Mon Dec 05, 1966 21:09 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sat Dec 03, 1966 08:15 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Mon Nov 28, 1966 11:00 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sat Nov 19, 1966 08:00 UTC",Success
RVSN USSR,"Site 41/15, Baikonur Cosmodrome, Kazakhstan","Wed Nov 16, 1966 13:00 UTC",Failure
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Sat Nov 12, 1966 09:51 UTC",Success
NASA,"LC-19, Cape Canaveral AFS, Florida, USA","Fri Nov 11, 1966 20:46 UTC",Success
General Dynamics,"LC-14, Cape Canaveral AFS, Florida, USA","Fri Nov 11, 1966 19:08 UTC",Success
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA","Sun Nov 06, 1966 23:21 UTC",Success
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA","Thu Nov 03, 1966 13:50 UTC",Success
General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Wed Nov 02, 1966 20:23 UTC",Success
RVSN USSR,"Site 162, Baikonur Cosmodrome, Kazakhstan","Wed Nov 02, 1966 00:45 UTC",Partial Failure
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA","Wed Oct 26, 1966 11:12 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sat Oct 22, 1966 08:38 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu Oct 20, 1966 08:46 UTC",Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Thu Oct 20, 1966 07:50 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Fri Oct 14, 1966 12:13 UTC",Success
General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Wed Oct 12, 1966 19:15 UTC",Success
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA","Wed Oct 05, 1966 22:00 UTC",Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Wed Sep 28, 1966 19:12 UTC",Success
UT,"Uchinoura Space Center, Japan","Mon Sep 26, 1966",Failure
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA","Tue Sep 20, 1966 12:32 UTC",Success
RVSN USSR,"Site 162, Baikonur Cosmodrome, Kazakhstan","Sat Sep 17, 1966 22:35 UTC",Partial Failure
General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Fri Sep 16, 1966 17:59 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Fri Sep 16, 1966 09:30 UTC",Failure
NASA,"LC-19, Cape Canaveral AFS, Florida, USA","Mon Sep 12, 1966 14:42 UTC",Success
General Dynamics,"LC-14, Cape Canaveral AFS, Florida, USA","Mon Sep 12, 1966 13:05 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sat Aug 27, 1966 09:50 UTC",Success
Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA","Fri Aug 26, 1966 13:59 UTC",Failure
NASA,"LC-34, Cape Canaveral AFS, Florida, USA","Thu Aug 25, 1966 17:15 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Wed Aug 24, 1966 08:09 UTC",Success
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA","Fri Aug 19, 1966 19:30 UTC",Success
General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Tue Aug 16, 1966 18:30 UTC",Success
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA","Wed Aug 10, 1966 19:26 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Mon Aug 08, 1966 11:29 UTC",Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA","Fri Jul 29, 1966 18:43 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu Jul 28, 1966 10:50 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Wed Jul 20, 1966 08:58 UTC",Success
NASA,"LC-19, Cape Canaveral AFS, Florida, USA","Mon Jul 18, 1966 22:20 UTC",Success
General Dynamics,"LC-14, Cape Canaveral AFS, Florida, USA","Mon Jul 18, 1966 20:39 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu Jul 14, 1966 10:25 UTC",Success
General Dynamics,"LC-576B3, Vandenberg AFB, California, USA","Thu Jul 14, 1966 02:10 UTC",Partial Failure
General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Tue Jul 12, 1966 17:57 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Fri Jul 08, 1966 05:31 UTC",Success
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan","Wed Jul 06, 1966 12:57 UTC",Success
NASA,"SLC-37B, Cape Canaveral AFS, Florida, USA","Tue Jul 05, 1966 14:53 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sat Jun 25, 1966 10:18 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Fri Jun 17, 1966 11:00 UTC",Success
Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA","Thu Jun 16, 1966 14:00 UTC",Success
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA","Thu Jun 09, 1966 20:15 UTC",Partial Failure
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Wed Jun 08, 1966 11:00 UTC",Success
General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA","Tue Jun 07, 1966 02:48 UTC",Success
General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Fri Jun 03, 1966 19:25 UTC",Success
NASA,"LC-19, Cape Canaveral AFS, Florida, USA","Fri Jun 03, 1966 13:39 UTC",Partial Failure
General Dynamics,"LC-14, Cape Canaveral AFS, Florida, USA","Wed Jun 01, 1966 15:00 UTC",Success
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA","Mon May 30, 1966 14:41 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Tue May 24, 1966 05:30 UTC",Success
General Dynamics,"LC-14, Cape Canaveral AFS, Florida, USA","Tue May 17, 1966 15:15 UTC",Failure
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Tue May 17, 1966 11:00 UTC",Failure
NASA,"LC-19, Cape Canaveral AFS, Florida, USA","Mon May 16, 1966 16:41 UTC",Partial Failure
General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Sat May 14, 1966 18:30 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Wed May 11, 1966 14:10 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Fri May 06, 1966 10:58 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Tue Apr 26, 1966 10:04 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Mon Apr 25, 1966 07:10 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Wed Apr 20, 1966 10:40 UTC",Success
General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Tue Apr 19, 1966 19:12 UTC",Success
General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA","Fri Apr 08, 1966 19:35 UTC",Success
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA","Fri Apr 08, 1966 01:00 UTC",Partial Failure
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Wed Apr 06, 1966 11:40 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu Mar 31, 1966 10:48 UTC",Success
General Dynamics,"LC-576B3, Vandenberg AFB, California, USA","Wed Mar 30, 1966 09:20 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sun Mar 27, 1966 07:20 UTC",Failure
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan","Thu Mar 24, 1966 14:39 UTC",Failure
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Mon Mar 21, 1966 09:40 UTC",Success
General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Fri Mar 18, 1966 20:30 UTC",Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia","Thu Mar 17, 1966 10:28 UTC",Success
General Dynamics,"LC-14, Cape Canaveral AFS, Florida, USA","Wed Mar 16, 1966 15:00 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Tue Mar 01, 1966 11:03 UTC",Partial Failure
NASA,"LC-34, Cape Canaveral AFS, Florida, USA","Sat Feb 26, 1966 16:12 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Tue Feb 22, 1966 20:09 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Mon Feb 21, 1966",Failure
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sat Feb 19, 1966 08:49 UTC",Success
Arm??e de l'Air,"Brigitte, Hammaguir, Algeria, France","Thu Feb 17, 1966 07:33 UTC",Success
General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Tue Feb 15, 1966 13:04 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Fri Feb 11, 1966 18:00 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu Feb 10, 1966 08:40 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Mon Jan 31, 1966 11:45 UTC",Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia","Tue Jan 25, 1966 12:28 UTC",Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sat Jan 22, 1966 08:30 UTC",Success
General Dynamics,"SLC-4E, Vandenberg AFB, California, USA","Wed Jan 19, 1966 20:10 UTC",Success
